episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK
87,1278,19025.444500944195,40,21,4,92,17810.0,13.514419852448022,0,0,3.5770176615247036,0.4583053878828527,1.643192488262911,0,0,0,0,80.80706460988152
88,1146,19035.673229362525,40,21,2,96,15732.0,6.0084766891049615,0,0,2.7923211169284468,1.9446522064323113,2.94190974819247,0,0,0,0,86.3126402393418
89,1354,24727.274237422025,40,24,2,96,10762.0,10.967503692762186,0,0,4.948301329394387,0.6462333825701625,1.6986706056129988,0,0,0,0,81.73929098966026
90,1734,40911.6325103852,40,21,1,98,24238.0,7.431207777228539,0,0,3.748558246828143,0.15653320151590047,0.23068050749711652,0,0,0,0,88.4330202669303
91,1894,31548.916010721852,40,21,7,86,26205.06165378499,11.902247699502187,0.09051138934982651,0,4.374717151908282,0.8824860461608085,0.9579122039523306,0,0,0,0,81.79212550912656
92,1727,21987.2754889333,40,25,9,82,10268.083554275818,15.576143601621308,0.40532715691951365,0,5.925497008299557,0.2895193977996526,0.8299556070256707,0,0,0,0,76.9735572283343
93,1578,19745.042496055074,40,24,8,84,12428.0,9.44233206590621,1.0773130544993663,0,5.275665399239545,0.4752851711026616,1.5525982256020279,0,0,0,0,82.17680608365019
94,1509,27091.21272426716,40,19,4,92,26867.985232778665,9.115676312495397,0,0,1.6788159929313011,0.3534349458802739,1.2959281348943377,0,0,0,0,87.5561446137987
95,1478,29259.43298058238,40,23,2,96,17712.113940375417,13.788903924221923,0,0,5.98105548037889,0.12178619756427603,0.4871447902571042,0,0,0,0,79.62110960757782
96,1305,12901.966091590002,40,21,7,86,18058.000000000004,6.524356869184455,0,0,1.8500273672687466,1.1603721948549537,2.1346469622331687,0,0,0,0,88.33059660645868
97,1569,33264.79440991774,40,16,2,96,35392.1562156126,8.843212237093692,4.896961971531761,0,1.758019970257064,1.0728701933290845,2.4909708944125772,0,0,0,0,80.93796473337582
98,1598,38187.180931622046,40,21,0,100,25162.0,6.427677453960307,0.1877346683354193,0,1.4035401394600393,1.6180940461290896,2.2170570355801895,0,0,0,0,88.14589665653494
99,1770,31277.69341267141,40,21,5,90,24546.0,4.673123486682809,0,0,1.5173527037933818,0.9443099273607748,0.8393866020984665,0,0,0,0,92.02582728006456
