episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK
129,1095,15215.607936857079,28,19,0,100,45060.0,2.396173081104588,0,0,0.121765601217656,2.0221787345075013,3.4268319199826047,0,0,0,0,92.03305066318765
130,1353,21129.011227705763,28,20,0,100,55408.00000000001,1.2934220251293422,0,0,0.16999260901699922,2.62010347376201,3.673318551367332,0,0,0,0,92.24316334072431
131,1267,18653.827552300452,28,14,0,100,63451.99999999999,3.3331309574403494,0,0,0.08196223665836926,3.69133628802137,4.013113957865339,0,0,0,0,88.88045656001458
132,1308,20045.466228160345,28,17,0,100,57824.0,2.842042281611488,0,0,0.08310065150910785,3.8957585427469756,3.872490360324425,0,0,0,0,89.30660816380801
133,1204,16987.59907443291,28,16,0,100,56398.0,4.042081949058693,0,0,0.12112403100775192,2.4120985603543748,2.633582502768549,0,0,0,0,90.79111295681061
134,1293,19494.23299025466,28,24,0,100,42489.999999999985,1.213263727764888,0,0,0.28035576179427685,3.1660866202629543,5.002900232018562,0,0,0,0,90.33739365815931
135,1191,17036.155547284157,28,20,0,100,48352.0,2.510495382031906,0,0,0.10495382031905957,3.136020151133501,3.979848866498741,0,0,0,0,90.26868178001678
136,1317,20168.545463631508,28,14,0,100,68610.0,2.6984405116523567,0,0,0.1284971672215408,3.5278313182641203,4.319257052742246,0,0,0,0,89.32597395011975
137,1095,12792.00507040195,28,19,1,97,47202.0,2.2570123939986955,0,0,0.10871928680147858,2.1091541639486846,2.352685366383996,0,0,0,0,93.17242878886715
138,1255,18718.097067736056,28,16,0,100,58708.0,3.3432934926958833,0,0,0.13944223107569714,2.543160690571049,3.3964143426294817,0,0,0,0,90.57768924302789
139,1300,18948.82772617356,28,22,0,100,45560.0,2.0384615384615383,0,0,0.32478632478632463,2.6495726495726495,2.675213675213675,0,0,0,0,92.3119658119658
140,1560,25194.704922435023,28,25,0,100,45890.0,0.905982905982906,0,0,0.2777777777777778,1.9444444444444442,1.7905982905982907,0,0,0,0,95.08119658119656
141,1138,15719.305069525737,28,21,0,100,43854.00000000001,2.446582184811766,0,0,0.1387475719174914,3.538063083896031,2.9830727962260664,0,0,0,0,90.89353436314865
142,1393,22539.540748975014,28,15,0,100,67238.0,1.8348887293610912,0,0,0.12634601579325197,3.4630294328786806,4.048815506101938,0,0,0,0,90.52692031586504
143,1307,19845.341387517397,28,18,0,100,56396.0,4.340265702163177,0,0,0.22953328232593723,1.9336440147457747,3.502121443973012,0,0,0,0,89.9944355567921
144,1585,26654.84922865191,28,18,0,100,67958.0,2.1479782047605394,0,0,0.2609693145970749,2.555205047318612,3.1832520791511327,0,0,0,0,91.85259535417265
