episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK
98,841,9558.632065841626,28,20,0,100,12978.911863883657,5.909631391200951,0,0,0.5826397146254456,3.299643281807372,5.0,0,0,0,85.2080856123662,0
99,738,7627.404240891567,28,16,0,100,15366.584828452465,5.414408310749775,0,0,0.4177958446251128,3.46657633242999,5.555555555555554,0,0,0,85.14566395663958,0
100,1136,16062.44511303294,28,18,0,100,15116.559617619585,1.9126120358514724,3.445102432778489,0,0.08802816901408454,3.1770166453265043,5.685819462227912,0,0,0,85.69142125480154,0
101,1290,18997.853735161734,28,24,0,100,13010.91895268603,0.9108527131782946,0,0,0.10174418604651163,2.252906976744186,4.636627906976743,0,0,0,92.09786821705426,0
102,1191,17573.573434121397,28,20,0,100,13646.431211472835,1.3182199832073886,0,0,0.09655751469353481,2.4055415617128464,5.079764903442484,0,0,0,91.09991603694377,0
103,1178,16284.314815058666,28,24,0,100,14592.88805685352,2.7483022071307306,0.79053480475382,0,0.10080645161290322,3.331918505942275,6.308361629881155,0,0,0,86.7200764006791,0
104,1136,16595.136960719712,28,18,0,100,16001.629433138984,1.29241357234315,0,0,0.08802816901408454,3.2930537772087063,5.99791933418694,0,0,0,89.3285851472471,0
105,1247,17856.327512521184,28,21,0,100,15120.265017112148,2.0427974507238424,1.9879289241548135,0,0.10973705313805765,3.650867344785379,6.622209091292788,0,0,0,85.58646013590514,0
106,1148,16035.30758279418,28,22,0,100,15201.393280734334,2.956833139759969,0,0,0.08710801393728226,3.2036391792489356,4.984514130855595,0,0,0,88.76790553619823,0
107,1153,16268.25883450004,28,19,0,100,14119.84795569852,2.486267707429893,0,0,0.08673026886383352,3.2379300375831166,4.638004377813571,0,0,0,89.55106760830958,0
108,1233,19077.89524294817,28,16,0,100,18676.17337964544,3.2339821573398213,0,0,0.3852392538523926,3.4097053257637207,4.207218167072181,0,0,0,88.76385509597188,0
109,1180,16394.53197225878,28,21,0,100,15476.236291282154,3.818019625334523,0,0,0.26315789473684215,3.4076717216770738,5.24085637823372,0,0,0,87.27029438001784,0
110,1214,17640.855489542027,28,17,0,100,19582.15784043563,2.82931022133085,0,0,0.2220471312943199,3.6566148556693645,7.528114031946135,0,0,0,85.76391375975935,0
111,1182,17245.12366889715,28,15,0,100,18362.207199615666,3.6514382402707275,0,0,0.20981387478849406,2.0338409475465307,3.1708967851099836,0,0,0,90.93401015228426,0
