episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK,simulation,formation,ratio friend:enemy
123,1671,38424.652549066,40,22,1,98,7979.0299404593,9.305804907241171,0.0,0,4.28884899261919,0.8477957310991421,1.3664472371833234,0,0,0,84.19110313185718,0,behavior_clone_32768,False,0.7:1
124,1824,39418.56694950845,40,23,2,96,7501.4362500262005,5.296052631578948,0.0,0,3.2785087719298245,0.7894736842105262,1.3486842105263157,0,0,0,89.28728070175438,0,behavior_clone_32768,False,0.7:1
125,1150,21686.132819613267,40,19,1,98,9450.47619820789,5.545893719806764,0.0,0,1.5169082125603868,1.3043478260869563,3.0628019323671496,0,0,0,88.57004830917874,0,behavior_clone_32768,False,0.7:1
126,1345,29653.68977447149,40,23,0,100,8954.029762829898,8.698884758364313,0.0,0,6.765799256505576,1.100371747211896,3.539033457249071,0,0,0,79.89591078066914,0,behavior_clone_32768,False,0.7:1
127,1529,30465.07431711312,40,22,2,96,9337.245414916833,11.685197296708088,0.0,0,5.65729234793983,0.6976237192064529,2.616088947024199,0,0,0,79.34379768912143,0,behavior_clone_32768,False,0.7:1
128,1791,29702.725425009827,40,26,7,86,3843.111366588577,11.306532663316585,53.12674483528755,0,4.941373534338359,1.5633724176437744,2.233389168062535,0,0,0,26.8285873813512,0,behavior_clone_32768,False,0.7:1
129,1425,28501.071097552987,40,21,2,94,8573.030929177206,9.233082706766917,6.18546365914787,0,2.8471177944862154,1.0827067669172932,2.5764411027568923,0,0,0,78.07518796992481,0,behavior_clone_32768,False,0.7:1
130,1443,33725.563755704694,40,20,0,100,11651.086870454703,6.159043659043659,0.0,0,3.2311157311157306,1.7844767844767846,2.988565488565489,0,0,0,85.83679833679832,0,behavior_clone_32768,False,0.7:1
131,1297,27688.43323214241,40,22,0,100,8379.379230540057,10.215882806476484,0.0,0,3.0840400925212026,1.5420200462606013,2.8527370855821124,0,0,0,82.3053199691596,0,behavior_clone_32768,False,0.7:1
132,1537,31661.723159065918,40,22,2,96,8933.224345777244,6.7338972023422246,0.0,0,3.079592279332032,2.038603339839514,3.437432227282585,0,0,0,84.71047495120364,0,behavior_clone_32768,False,0.7:1
133,1552,32003.06647921801,40,23,2,96,8082.886909260375,9.49742268041237,0.0,0,5.335051546391751,1.314432989690722,2.100515463917526,0,0,0,81.75257731958763,0,behavior_clone_32768,False,0.7:1
134,1727,36738.16034179552,40,24,3,92,7234.425392264615,8.656629994209611,9.221192819918937,0,6.166763173132599,0.6224667052692531,1.3607411696583671,0,0,0,73.97220613781124,0,behavior_clone_32768,False,0.7:1
135,1732,42236.54940380678,40,23,0,100,7646.403028001621,7.748267898383372,0.0,0,4.3764434180138565,1.3856812933025404,3.106235565819861,0,0,0,83.38337182448036,0,behavior_clone_32768,False,0.7:1
136,1669,35436.179476379446,40,24,2,94,5058.759861249705,5.766926303175554,0.2396644697423607,0,3.53505092869982,1.7525464349910127,3.2953864589574597,0,0,0,85.4104254044338,0,behavior_clone_32768,False,0.7:1
137,2020,37557.42297016307,40,26,7,86,4377.683043022654,6.262376237623762,38.04455445544554,0,8.415841584158416,1.4603960396039604,2.376237623762377,0,0,0,43.44059405940594,0,behavior_clone_32768,False,0.7:1
138,1691,40235.79024197304,40,25,0,100,4918.354207229513,9.915237532032329,1.655824955647546,0,5.08574807806032,1.69524935935344,2.227478809383008,0,0,0,79.42046126552336,0,behavior_clone_32768,False,0.7:1
139,1638,36661.350524786976,40,25,1,96,5426.973097227376,7.000407000407,13.369963369963369,0,9.625559625559625,1.037851037851038,0.7936507936507937,0,0,0,68.17256817256816,0,behavior_clone_32768,False,0.7:1
140,1291,27265.956266696558,40,21,0,100,11565.919792113873,4.85780679429014,0.0,0,1.9143521080004424,1.9254177271218325,4.271328980856478,0,0,0,87.03109438973111,0,behavior_clone_32768,False,0.7:1
141,1991,18205.101656572777,40,26,15,70,3203.38691516827,7.709693621295831,57.93571069814164,0,3.591160220994475,0.1004520341536916,0.2009040683073832,0,0,0,30.46207935710698,0,behavior_clone_32768,False,0.7:1
142,1295,28046.002952424933,40,21,0,100,9691.088017985534,9.06784335355764,0.0,0,3.838940981798125,1.8201875344732483,2.9784886927744068,0,0,0,82.29453943739658,0,behavior_clone_32768,False,0.7:1
143,1721,42255.15285786874,40,24,0,100,7279.2287675852585,3.994770482277745,0.0,0,3.515398024404416,1.8448576409064497,4.590354445090064,0,0,0,86.05461940732133,0,behavior_clone_32768,False,0.7:1
144,1690,32144.725068857184,40,26,4,92,4199.621986525628,11.331360946745562,10.414201183431953,0,8.195266272189349,0.3846153846153846,2.0118343195266277,0,0,0,67.66272189349112,0,behavior_clone_32768,False,0.7:1
145,1368,29956.876605201225,40,22,0,98,8641.193282001243,10.343567251461987,4.15448343079922,0,6.152534113060429,1.2792397660818713,3.0945419103313845,0,0,0,74.97563352826512,0,behavior_clone_32768,False,0.7:1
146,1473,32775.82334734153,40,22,0,98,8992.101985515372,5.397148676171079,0.0,0,2.6363430640416383,1.3917175831636115,3.5415252319529302,0,0,0,87.03326544467075,0,behavior_clone_32768,False,0.7:1
147,1610,32127.44906081548,40,23,3,94,8595.26745606228,8.211180124223603,0.0,0,5.6770186335403725,1.0434782608695652,2.3602484472049694,0,0,0,82.70807453416148,0,behavior_clone_32768,False,0.7:1
148,1620,37366.59708810164,40,26,0,100,5175.132433256081,7.253086419753086,8.796296296296296,0,8.88888888888889,0.7407407407407408,1.6975308641975309,0,0,0,72.62345679012346,0,behavior_clone_32768,False,0.7:1
149,1510,30063.62856611089,40,24,3,94,6582.140539220338,16.158940397350992,17.350993377483444,0,7.466887417218542,0.6456953642384106,0.7450331125827816,0,0,0,57.63245033112583,0,behavior_clone_32768,False,0.7:1
150,1702,38140.0454035051,40,24,2,94,6327.359813903731,10.37015276145711,0.0,0,4.259694477085781,1.3954171562867217,1.454171562867215,0,0,0,82.52056404230316,0,behavior_clone_32768,False,0.7:1
151,1713,36127.47672603569,40,23,2,96,7672.911880524018,13.718622300058374,0.3152364273204904,0,5.662580268534734,0.6304728546409807,1.085814360770578,0,0,0,78.58727378867484,0,behavior_clone_32768,False,0.7:1
152,1419,33768.75819675289,40,16,0,100,13164.66085496686,9.3610523843082,0.0,0,1.5034061545689454,2.525252525252525,3.740897345548508,0,0,0,82.86939159032184,0,behavior_clone_32768,False,0.7:1
153,1814,39896.25947843305,40,25,3,94,5326.259791816634,8.618155090040425,0.0,0,5.20029400955531,0.5145167217934583,2.223447262036016,0,0,0,83.44358691657479,0,behavior_clone_32768,False,0.7:1
154,1699,35979.46084234943,40,23,3,92,6663.3704176048695,11.24190700412007,0.0,0,5.791642142436728,0.4826368452030606,0.9770453207769276,0,0,0,81.50676868746321,0,behavior_clone_32768,False,0.7:1
155,1610,33283.40122761604,40,23,2,96,8175.371088587099,7.204968944099379,0.2236024844720496,0,4.596273291925465,2.1366459627329197,2.695652173913043,0,0,0,83.14285714285714,0,behavior_clone_32768,False,0.7:1
156,1367,29835.802796434247,40,24,1,98,6073.432871140464,9.820775420629117,0.0,0,4.407461594732992,1.5910753474762254,3.328456474030724,0,0,0,80.85223116313095,0,behavior_clone_32768,False,0.7:1
157,1658,35982.78785390918,40,21,2,96,9579.217408422865,8.978114768223332,0.0,0,2.8519731173530936,1.163191452696881,2.44701016715492,0,0,0,84.55971049457177,0,behavior_clone_32768,False,0.7:1
158,1101,22096.080313559807,40,21,0,100,10021.033298818988,8.693395614376541,0.0,0,3.646036071104192,2.0760347735824576,4.735954327234981,0,0,0,80.84857921370184,0,behavior_clone_32768,False,0.7:1
159,1616,37645.04508625326,40,23,0,100,8420.314929544813,8.378712871287128,1.5717821782178218,0,6.423267326732674,1.0643564356435644,1.7326732673267329,0,0,0,80.82920792079207,0,behavior_clone_32768,False,0.7:1
160,1462,29519.300966427465,40,21,2,96,10610.034913949672,10.23060386945476,0.2247410592143834,0,5.305843267539574,1.4852452608950557,2.501465702560094,0,0,0,80.25210084033613,0,behavior_clone_32768,False,0.7:1
161,1682,37265.83934591351,40,26,2,96,3917.21063784353,8.650416171224732,13.971462544589771,0,10.642092746730082,0.8323424494649228,0.6242568370986921,0,0,0,65.2794292508918,0,behavior_clone_32768,False,0.7:1
162,1676,35988.61329512394,40,22,2,94,7816.574461423999,10.809466984884644,9.099045346062052,0,4.285998408910103,0.8750994431185362,2.098249801113763,0,0,0,72.83214001591091,0,behavior_clone_32768,False,0.7:1
163,1502,28652.8816314144,40,26,3,94,4148.361582833391,15.21304926764314,16.44474034620506,0,11.517976031957389,0.5659121171770972,2.563249001331558,0,0,0,53.69507323568576,0,behavior_clone_32768,False,0.7:1
164,1541,36232.9829578944,40,21,0,100,10387.849773882785,5.497357930842681,0.0,0,3.040697135440809,2.030221562992491,3.865764345972003,0,0,0,85.565959024752,0,behavior_clone_32768,False,0.7:1
165,1302,29298.80471542487,40,18,0,100,13283.35086038528,6.643625192012289,0.0,0,2.1428571428571432,2.480798771121352,2.4577572964669736,0,0,0,86.27496159754223,0,behavior_clone_32768,False,0.7:1
166,1798,16573.440241661487,40,26,13,74,2778.992055298719,6.646273637374861,55.58954393770857,0,5.450500556173527,0.0,0.2224694104560622,0,0,0,32.09121245828699,0,behavior_clone_32768,False,0.7:1
167,1675,41482.33099758912,40,22,0,100,9342.589597498423,7.353233830845771,0.0199004975124378,0,4.039800995024875,1.034825870646766,2.1592039800995027,0,0,0,85.39303482587066,0,behavior_clone_32768,False,0.7:1
168,1526,32478.112189215764,40,25,2,94,6116.533991327011,10.615989515072084,0.0,0,5.526430755788554,1.0266491917868066,1.0921799912625598,0,0,0,81.73875054609,0,behavior_clone_32768,False,0.7:1
169,1977,37605.732589601896,40,26,6,88,2613.083313491967,8.523014668689935,45.67526555386949,0,5.311077389984826,1.289833080424886,2.70612038442084,0,0,0,36.49468892261001,0,behavior_clone_32768,False,0.7:1
170,1103,18913.252236637065,40,22,1,98,7628.103032290198,10.169235418555454,0.0,0,5.424599576911453,1.4959202175883952,2.9162889090359627,0,0,0,79.99395587790875,0,behavior_clone_32768,False,0.7:1
171,1872,42428.19512118694,40,26,2,94,4822.152659191452,7.8258547008547,15.144230769230768,0,8.146367521367521,1.2286324786324787,1.1217948717948718,0,0,0,66.53311965811966,0,behavior_clone_32768,False,0.7:1
172,1811,35494.68138616643,40,26,5,88,3439.4057003896232,2.8437327443401434,26.25621203754832,0,4.472667034787411,1.2424075096631697,3.202650469353948,0,0,0,61.98233020430702,0,behavior_clone_32768,False,0.7:1
173,1970,37669.30850988533,40,26,6,88,3194.7155699623127,6.395939086294416,31.725888324873093,0,7.385786802030458,1.4213197969543148,1.9796954314720807,0,0,0,51.09137055837565,0,behavior_clone_32768,False,0.7:1
174,1612,28577.881498184404,40,24,5,90,6886.154308832209,7.0254342431761785,0.0155086848635235,0,3.349875930521092,1.0080645161290325,2.1712158808933,0,0,0,86.42990074441687,0,behavior_clone_32768,False,0.7:1
175,1701,34466.13570274729,40,26,4,92,3543.1128456812194,11.052322163433276,10.552616108171664,0,9.494415049970604,2.0282186948853616,4.11522633744856,0,0,0,62.757201646090536,0,behavior_clone_32768,False,0.7:1
176,1638,38458.30620766148,40,25,0,98,6766.230620621798,8.75050875050875,0.0,0,4.863654863654864,0.5698005698005698,1.2413512413512415,0,0,0,84.57468457468457,0,behavior_clone_32768,False,0.7:1
177,1970,48051.69800024055,40,25,1,98,6205.726272555766,5.651438240270728,0.0,0,3.2994923857868024,1.7089678510998307,2.825719120135364,0,0,0,86.51438240270727,0,behavior_clone_32768,False,0.7:1
178,1250,26236.52053293195,40,21,0,100,9637.515943366358,9.28,0.0114285714285714,0,4.937142857142857,3.291428571428571,4.354285714285714,0,0,0,78.12571428571428,0,behavior_clone_32768,False,0.7:1
179,1829,28230.28615104466,40,26,8,84,4411.021499049824,5.8501913613996726,23.100054674685623,0,5.713504647348278,0.9021323127392018,3.225806451612903,0,0,0,61.20831055221432,0,behavior_clone_32768,False,0.7:1
180,1604,38309.77004779579,40,19,0,100,11570.26080212102,9.005264616237184,0.0,0,3.7267941257966193,1.5586034912718203,2.5838182321972845,0,0,0,83.12551953449709,0,behavior_clone_32768,False,0.7:1
181,1819,29974.01111325187,40,26,7,86,4023.540170600051,10.720175920835624,38.3177570093458,0,10.2803738317757,0.8246289169873556,1.126992853216053,0,0,0,38.73007146783947,0,behavior_clone_32768,False,0.7:1
182,1861,43608.176479476926,40,24,1,96,6906.834639808573,7.281031703385277,0.0134336378291241,0,3.6002149382052657,0.4030091348737238,1.4911337990327782,0,0,0,87.21117678667383,0,behavior_clone_32768,False,0.7:1
183,1466,34282.2788118193,40,20,0,98,10202.306731939054,8.859140518417464,0.0,0,2.890518417462483,1.66268758526603,3.854024556616644,0,0,0,82.73362892223739,0,behavior_clone_32768,False,0.7:1
184,1806,29071.027053959464,40,26,8,82,3907.9483813168054,7.9734219269103,40.28239202657807,0,6.699889258028793,0.0,0.7198228128460686,0,0,0,44.32447397563677,0,behavior_clone_32768,False,0.7:1
185,1872,41674.70359444248,40,25,2,94,7376.141482470251,7.086894586894587,8.778490028490028,0,3.668091168091168,3.1695156695156697,5.92948717948718,0,0,0,71.36752136752136,0,behavior_clone_32768,False,0.7:1
186,1812,23663.19090882231,40,26,10,78,3277.660961157376,6.374172185430464,48.67549668874173,0,6.650110375275938,0.2483443708609271,0.4690949227373069,0,0,0,37.58278145695364,0,behavior_clone_32768,False,0.7:1
187,1979,38188.38499384915,40,26,6,88,3824.3096076851325,11.647296614451744,43.55735219807984,0,6.644770085901971,0.9095502779181404,1.3643254168772103,0,0,0,35.876705406771094,0,behavior_clone_32768,False,0.7:1
188,1777,37715.87383840972,40,26,3,94,3261.983060187433,8.075407990996062,33.73663477771525,0,5.880697805289814,1.913337084974676,3.376477208778841,0,0,0,47.01744513224536,0,behavior_clone_32768,False,0.7:1
189,1792,16142.533893052416,40,26,13,74,3504.752875449016,5.496651785714286,46.01004464285714,0,5.412946428571429,0.0,0.2511160714285714,0,0,0,42.82924107142857,0,behavior_clone_32768,False,0.7:1
190,1988,38297.70816731991,40,26,6,88,4269.609295530103,9.02917505030181,31.48893360160966,0,6.866197183098592,0.6287726358148893,1.6851106639839033,0,0,0,50.30181086519115,0,behavior_clone_32768,False,0.7:1
191,1018,15266.62480782428,40,18,2,94,11639.299295139794,14.646365422396856,0.0,0,2.966601178781925,3.163064833005894,4.400785854616895,0,0,0,74.82318271119844,0,behavior_clone_32768,False,0.7:1
192,1526,34269.9489764155,40,20,1,98,10755.645022878862,7.650720838794234,0.0,0,1.384338138925295,1.957732634338139,3.0799475753604195,0,0,0,85.92726081258192,0,behavior_clone_32768,False,0.7:1
193,1580,33731.649914497015,40,26,3,94,2676.656276302114,3.702531645569621,6.265822784810126,0,5.6645569620253164,1.4240506329113924,4.177215189873418,0,0,0,78.76582278481013,0,behavior_clone_32768,False,0.7:1
194,1504,31318.69477289855,40,25,1,98,6895.856281652446,15.536347517730494,12.056737588652483,0,6.471631205673759,0.9086879432624114,2.016843971631206,0,0,0,63.00975177304964,0,behavior_clone_32768,False,0.7:1
195,1252,26482.72532262794,40,21,0,100,9449.566589148182,9.367868553172068,0.0,0,3.594249201277956,1.9397535371976264,4.107713372889092,0,0,0,80.99041533546325,0,behavior_clone_32768,False,0.7:1
196,1490,26236.302991843284,40,25,3,92,4704.269544392382,13.512304250559284,3.6912751677852342,0,8.43400447427293,0.8501118568232662,2.483221476510067,0,0,0,71.02908277404921,0,behavior_clone_32768,False,0.7:1
197,1494,29557.45067635621,40,23,3,94,8403.936948728555,15.863453815261046,0.0,0,5.073627844712182,0.5756358768406961,1.1512717536813923,0,0,0,77.33601070950469,0,behavior_clone_32768,False,0.7:1
198,2388,58691.000731635504,40,26,3,94,3826.819974069764,11.55778894472362,41.24790619765494,0,10.259631490787273,1.884422110552764,2.051926298157454,0,0,0,32.99832495812395,0,behavior_clone_32768,False,0.7:1
199,1355,29607.82275720651,40,18,0,100,13999.68769270603,10.354243542435425,0.0,0,4.361623616236163,1.7564575645756455,3.571955719557196,0,0,0,79.95571955719558,0,behavior_clone_32768,False,0.7:1
