episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,simulation,formation,ratio friend:enemy
91,1162,25125.127158203934,40,25,0,100,16322.157412994427,7.997705106138842,0.0,0,1.4974182444061963,2.6506024096385543,5.547905909351693,0,0,0,82.30636833046472,behavior_clone_32768,False,1:1
92,1044,21804.890202027367,40,22,0,100,16696.190375969632,8.727117922520222,0.0,0,0.3565346956151554,2.9959557258407834,4.996807151979566,0,0,0,82.9235845040443,behavior_clone_32768,False,1:1
93,1106,23034.174010595987,40,27,0,98,15418.386488862945,4.861594102100431,0.0,0,0.4381694255111976,2.879399081930728,5.543190986228961,0,0,0,86.27764640422869,behavior_clone_32768,False,1:1
94,1012,20095.40324216197,40,28,0,100,12961.95397771965,3.1373517786561265,0.0,0,0.4034914361001317,3.664361001317523,7.88866930171278,0,0,0,84.90612648221344,behavior_clone_32768,False,1:1
95,1053,21932.392234018756,40,24,0,100,15465.396124680865,4.617758784425451,0.0,0,0.3264482431149098,0.991215574548908,3.341642924976258,0,0,0,90.72293447293448,behavior_clone_32768,False,1:1
96,918,17369.574566758878,40,26,0,100,12689.114925542715,8.006535947712418,0.0,0,1.377217553688142,3.096794273264861,5.298786181139121,0,0,0,82.22066604419545,behavior_clone_32768,False,1:1
97,1071,22147.14147935966,40,30,0,100,11581.58690477864,7.805788982259571,0.0,0,1.3258636788048557,2.0541549953314657,5.284780578898226,0,0,0,83.52941176470588,behavior_clone_32768,False,1:1
98,1174,24445.31855311253,40,32,0,100,9810.313752483858,5.313032367972742,0.0,0,1.7142248722316866,3.3006814310051107,7.570272572402044,0,0,0,82.10178875638842,behavior_clone_32768,False,1:1
99,1274,28506.967943691903,40,28,0,100,12746.808570994592,3.100470957613815,0.0,0,0.5363683935112509,1.7791732077446365,6.155154369440084,0,0,0,88.42883307169022,behavior_clone_32768,False,1:1
100,1130,24240.35624850957,40,23,0,100,18769.473587043445,8.334200937011973,0.0,0,1.2493492972410205,2.087454450806871,4.305049453409683,0,0,0,84.02394586153044,behavior_clone_32768,False,1:1
101,1023,20196.609342941207,40,29,0,100,13400.385634776352,5.287478894517018,0.0,0,1.1108148938060962,2.319381498267129,5.376344086021506,0,0,0,85.90598062738826,behavior_clone_32768,False,1:1
102,1031,20398.72809621613,40,30,0,100,11478.754612451401,6.702230843840932,0.0,0,0.6983511154219205,2.638215324927255,6.353055286129971,0,0,0,83.60814742967993,behavior_clone_32768,False,1:1
103,1045,22028.067535977058,40,20,0,100,19040.954488911608,5.842105263157895,0.0,0,0.3779904306220095,2.636363636363636,5.794258373205743,0,0,0,85.3492822966507,behavior_clone_32768,False,1:1
104,1133,24105.56773613013,40,27,0,100,13327.200685945163,6.456650145970535,0.0,0,1.0183990766515036,3.319980989883902,6.076447824020641,0,0,0,83.12852196347343,behavior_clone_32768,False,1:1
105,1266,29589.66357209198,40,18,0,98,19016.605738413135,6.925894011202066,0.0,0,0.8186126669538991,1.3140887548470488,3.7663363492747375,0,0,0,87.17506821772226,behavior_clone_32768,False,1:1
106,1290,29227.217896735256,40,27,0,98,17053.40081912895,5.79010137149672,0.0,0,0.590339892665474,2.83840190816935,5.4323196183661295,0,0,0,85.34883720930232,behavior_clone_32768,False,1:1
107,1018,20003.34498882079,40,24,0,100,16734.190964438953,6.618369351669941,0.0,0,0.6016699410609039,3.720530451866405,6.127210216110018,0,0,0,82.93222003929272,behavior_clone_32768,False,1:1
108,1055,20599.002744849106,40,34,0,100,8837.040289014709,4.154818325434439,0.0,0,2.259083728278041,1.5797788309636651,4.407582938388625,0,0,0,87.59873617693523,behavior_clone_32768,False,1:1
109,1080,22773.87934853848,40,24,0,100,15209.65867873429,3.373842592592593,0.0,0,0.324074074074074,2.424768518518519,6.377314814814816,0,0,0,87.5,behavior_clone_32768,False,1:1
110,1137,24102.01576127749,40,27,0,100,15384.745015915145,7.083417901359852,0.0,0,0.6427170015560517,2.3814356268182126,6.731614911034436,0,0,0,83.16081455923143,behavior_clone_32768,False,1:1
111,1236,27704.94323395618,40,20,0,100,18429.610652329582,5.372168284789645,0.0,0,0.4975728155339805,2.916666666666667,4.963592233009708,0,0,0,86.25,behavior_clone_32768,False,1:1
